2025-10-26 20:26:30,542 - INFO - Preparing ODG for service: GitLab Issues
2025-10-26 20:26:31,552 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:32,036 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:32,445 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:32,912 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:33,408 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:33,925 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:34,475 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:35,103 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:35,694 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:36,233 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:36,774 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:37,342 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:37,859 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:38,433 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:38,963 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:39,552 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:40,102 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:40,748 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:41,554 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:42,284 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:42,737 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:43,272 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:43,848 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:44,370 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:45,087 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:45,626 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:46,259 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:46,949 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:47,508 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:47,951 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:48,491 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:49,098 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:49,822 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:50,484 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:50,953 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:51,465 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:51,973 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:52,513 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:53,246 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:53,810 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:54,324 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:54,824 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:55,348 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:55,875 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:56,388 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:56,940 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:57,679 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:58,188 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:58,927 - INFO - HTTP Request: POST https://kat.openai.azure.com/openai/deployments/gpt-4.1/chat/completions?api-version=2024-12-01-preview "HTTP/1.1 200 OK"
2025-10-26 20:26:59,002 - INFO - ODG prepared and saved.
2025-10-26 20:26:59,025 - INFO - path: /projects, method: post
2025-10-26 20:26:59,025 - INFO - path: /projects, method: get
2025-10-26 20:26:59,026 - INFO - path: /projects, method: get
2025-10-26 20:26:59,026 - INFO - path: /issues, method: get
2025-10-26 20:26:59,026 - INFO - path: /issues, method: get
2025-10-26 20:26:59,027 - INFO - path: /issues, method: get
2025-10-26 20:26:59,027 - INFO - path: /issues/{id}, method: get
2025-10-26 20:26:59,028 - INFO - path: /issues/{id}, method: get
2025-10-26 20:26:59,029 - INFO - path: /groups, method: post
2025-10-26 20:26:59,029 - INFO - path: /groups, method: get
2025-10-26 20:26:59,029 - INFO - path: /groups, method: get
2025-10-26 20:26:59,030 - INFO - path: /groups, method: post
2025-10-26 20:26:59,030 - INFO - path: /groups, method: post
2025-10-26 20:26:59,031 - INFO - path: /groups, method: get
2025-10-26 20:26:59,031 - INFO - path: /groups/{id}/issues, method: get
2025-10-26 20:26:59,031 - INFO - path: /groups/{id}/issues, method: get
2025-10-26 20:26:59,032 - INFO - path: /groups, method: post
2025-10-26 20:26:59,032 - INFO - path: /groups/{id}/issues, method: get
2025-10-26 20:26:59,032 - INFO - path: /groups/{id}/issues, method: get
2025-10-26 20:26:59,033 - INFO - path: /issues, method: get
2025-10-26 20:26:59,033 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,033 - INFO - path: /projects, method: post
2025-10-26 20:26:59,033 - INFO - path: /projects, method: post
2025-10-26 20:26:59,034 - INFO - path: /issues, method: get
2025-10-26 20:26:59,034 - INFO - path: /projects/{id}/issues, method: get
2025-10-26 20:26:59,035 - INFO - path: /projects/{id}/issues, method: get
2025-10-26 20:26:59,035 - INFO - path: /projects, method: post
2025-10-26 20:26:59,036 - INFO - path: /projects/{id}/issues, method: get
2025-10-26 20:26:59,036 - INFO - path: /projects/{id}/issues, method: get
2025-10-26 20:26:59,037 - INFO - path: /issues, method: get
2025-10-26 20:26:59,037 - INFO - path: /projects/{id}/issues, method: post
2025-10-26 20:26:59,037 - INFO - path: /projects/{id}/issues, method: post
2025-10-26 20:26:59,037 - INFO - path: /projects, method: post
2025-10-26 20:26:59,037 - INFO - path: /projects/{id}/issues, method: post
2025-10-26 20:26:59,037 - INFO - path: /projects/{id}/issues, method: post
2025-10-26 20:26:59,038 - INFO - path: /issues, method: get
2025-10-26 20:26:59,038 - INFO - path: /projects/{id}/issues/{issue_iid}, method: put
2025-10-26 20:26:59,038 - INFO - path: /projects/{id}/issues/{issue_iid}, method: put
2025-10-26 20:26:59,039 - INFO - path: /projects, method: post
2025-10-26 20:26:59,039 - INFO - path: /projects/{id}/issues/{issue_iid}, method: put
2025-10-26 20:26:59,039 - INFO - path: /projects/{id}/issues/{issue_iid}, method: put
2025-10-26 20:26:59,040 - INFO - path: /issues, method: get
2025-10-26 20:26:59,040 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,041 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,042 - INFO - path: /projects, method: post
2025-10-26 20:26:59,042 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,042 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,043 - INFO - path: /issues, method: get
2025-10-26 20:26:59,043 - INFO - path: /projects/{id}/issues/{issue_iid}, method: get
2025-10-26 20:26:59,043 - INFO - path: /projects/{id}/issues/{issue_iid}, method: get
2025-10-26 20:26:59,044 - INFO - path: /projects, method: post
2025-10-26 20:26:59,044 - INFO - path: /projects/{id}/issues/{issue_iid}, method: get
2025-10-26 20:26:59,044 - INFO - path: /projects/{id}/issues/{issue_iid}, method: get
2025-10-26 20:26:59,045 - INFO - path: /issues, method: get
2025-10-26 20:26:59,045 - INFO - path: /projects/{id}/issues/{issue_iid}/reorder, method: put
2025-10-26 20:26:59,045 - INFO - path: /projects/{id}/issues/{issue_iid}/reorder, method: put
2025-10-26 20:26:59,046 - INFO - path: /issues, method: get
2025-10-26 20:26:59,046 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,046 - INFO - path: /projects/{id}/issues/{issue_iid}/reorder, method: put
2025-10-26 20:26:59,046 - INFO - path: /projects/{id}/issues/{issue_iid}/reorder, method: put
2025-10-26 20:26:59,047 - INFO - path: /issues, method: get
2025-10-26 20:26:59,047 - INFO - path: /projects/{id}/issues/{issue_iid}/move, method: post
2025-10-26 20:26:59,048 - INFO - path: /projects/{id}/issues/{issue_iid}/move, method: post
2025-10-26 20:26:59,048 - INFO - path: /issues, method: get
2025-10-26 20:26:59,048 - INFO - path: /projects/{id}/issues/{issue_iid}/closed_by, method: get
2025-10-26 20:26:59,048 - INFO - path: /projects/{id}/issues/{issue_iid}/move, method: post
2025-10-26 20:26:59,049 - INFO - path: /projects/{id}/issues/{issue_iid}/move, method: post
2025-10-26 20:26:59,049 - INFO - path: /issues, method: get
2025-10-26 20:26:59,050 - INFO - path: /projects/{id}/issues/{issue_iid}/subscribe, method: post
2025-10-26 20:26:59,050 - INFO - path: /projects/{id}/issues/{issue_iid}/subscribe, method: post
2025-10-26 20:26:59,050 - INFO - path: /projects, method: post
2025-10-26 20:26:59,050 - INFO - path: /projects/{id}/issues/{issue_iid}/subscribe, method: post
2025-10-26 20:26:59,051 - INFO - path: /projects/{id}/issues/{issue_iid}/subscribe, method: post
2025-10-26 20:26:59,051 - INFO - path: /issues, method: get
2025-10-26 20:26:59,051 - INFO - path: /projects/{id}/issues/{issue_iid}/todo, method: post
2025-10-26 20:26:59,052 - INFO - path: /projects/{id}/issues/{issue_iid}/unsubscribe, method: post
2025-10-26 20:26:59,052 - INFO - path: /projects/{id}/issues/{issue_iid}/unsubscribe, method: post
2025-10-26 20:26:59,052 - INFO - path: /projects, method: post
2025-10-26 20:26:59,053 - INFO - path: /projects/{id}/issues/{issue_iid}/unsubscribe, method: post
2025-10-26 20:26:59,053 - INFO - path: /projects/{id}/issues/{issue_iid}/unsubscribe, method: post
2025-10-26 20:26:59,053 - INFO - path: /issues, method: get
2025-10-26 20:26:59,053 - INFO - path: /projects/{id}/issues/{issue_iid}/time_estimate, method: post
2025-10-26 20:26:59,054 - INFO - path: /projects/{id}/issues/{issue_iid}/time_estimate, method: post
2025-10-26 20:26:59,054 - INFO - path: /issues, method: get
2025-10-26 20:26:59,055 - INFO - path: /projects/{id}/issues/{issue_iid}/time_stats, method: get
2025-10-26 20:26:59,055 - INFO - path: /projects/{id}/issues/{issue_iid}/time_estimate, method: post
2025-10-26 20:26:59,055 - INFO - path: /projects/{id}/issues/{issue_iid}/time_estimate, method: post
2025-10-26 20:26:59,056 - INFO - path: /issues, method: get
2025-10-26 20:26:59,056 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_time_estimate, method: post
2025-10-26 20:26:59,057 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_time_estimate, method: post
2025-10-26 20:26:59,057 - INFO - path: /projects, method: get
2025-10-26 20:26:59,058 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_time_estimate, method: post
2025-10-26 20:26:59,058 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_time_estimate, method: post
2025-10-26 20:26:59,058 - INFO - path: /issues, method: get
2025-10-26 20:26:59,059 - INFO - path: /projects/{id}/issues/{issue_iid}/add_spent_time, method: post
2025-10-26 20:26:59,059 - INFO - path: /projects/{id}/issues/{issue_iid}/add_spent_time, method: post
2025-10-26 20:26:59,059 - INFO - path: /issues, method: get
2025-10-26 20:26:59,060 - INFO - path: /projects/{id}/issues/{issue_iid}/closed_by, method: get
2025-10-26 20:26:59,060 - INFO - path: /projects/{id}/issues/{issue_iid}/add_spent_time, method: post
2025-10-26 20:26:59,060 - INFO - path: /projects/{id}/issues/{issue_iid}/add_spent_time, method: post
2025-10-26 20:26:59,061 - INFO - path: /issues, method: get
2025-10-26 20:26:59,061 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_spent_time, method: post
2025-10-26 20:26:59,061 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_spent_time, method: post
2025-10-26 20:26:59,062 - INFO - path: /projects, method: get
2025-10-26 20:26:59,062 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_spent_time, method: post
2025-10-26 20:26:59,062 - INFO - path: /projects/{id}/issues/{issue_iid}/reset_spent_time, method: post
2025-10-26 20:26:59,063 - INFO - path: /issues, method: get
2025-10-26 20:26:59,064 - INFO - path: /projects/{id}/issues/{issue_iid}/time_stats, method: get
2025-10-26 20:26:59,064 - INFO - path: /projects/{id}/issues/{issue_iid}/time_stats, method: get
2025-10-26 20:26:59,065 - INFO - path: /projects, method: get
2025-10-26 20:26:59,065 - INFO - path: /projects/{id}/issues/{issue_iid}/time_stats, method: get
2025-10-26 20:26:59,065 - INFO - path: /projects/{id}/issues/{issue_iid}/time_stats, method: get
2025-10-26 20:26:59,066 - INFO - path: /issues, method: get
